optimus_id,age,vh14p,vh12g,vote,prob
1105658,19,0,0,0,0.010896288
172061,48,0,1,1,0.529893925
137362,28,0,0,0,0.006276446
653232,52,0,1,1,0.777247594
416498,23,0,0,0,0.005249456
620502,49,0,0,0,0.243090394
914784,61,0,0,0,0.067311122
1036430,22,0,0,0,0.007341103
981575,66,0,0,1,0.625775498
614771,44,0,0,0,0.008584012
1101496,33,0,0,0,0.218972854
601799,80,0,0,0,0.019145758
697674,52,0,0,1,0.475877006
456356,79,1,1,1,0.994415241
779688,50,0,0,0,0.015801631
543155,74,0,1,1,0.983020605
274817,40,0,0,0,0.020771895
198024,66,0,0,0,0.027464695
891038,50,1,1,1,0.903846853
987453,68,0,0,0,0.01307498
333654,55,0,0,0,0.016088681
350905,20,0,0,0,0.008806727
849722,48,0,0,0,0.086655838
536011,57,0,0,1,0.469867699
1068707,50,0,0,1,0.969767947
443997,63,0,1,1,0.579563137
873932,32,0,0,0,0.006173431
495434,40,0,0,0,0.007356018
951621,36,0,0,0,0.016970416
646831,29,0,0,0,0.005466082
949253,53,0,0,0,0.022037748
232232,55,0,0,1,0.508978224
548035,35,0,0,0,0.006722811
353991,21,0,0,0,0.003946834
842874,66,0,1,1,0.491648067
506256,37,0,0,0,0.006403704
319362,76,0,1,1,0.650402429
556251,26,0,0,0,0.007760598
484685,65,0,0,0,0.029024954
216589,54,0,1,1,0.941923379
273932,57,0,0,0,0.059825975
343763,19,0,0,0,0.006593635
39877,47,0,1,1,0.556009927
952983,65,0,0,1,0.5446672
392537,72,0,0,0,0.014635832
631477,49,0,0,0,0.006774066
213211,64,0,0,1,0.487719867
484297,70,1,1,1,0.995046791
875214,85,0,1,1,0.973486391
156091,58,0,0,0,0.018695974
949738,87,0,0,0,0.030823676
114796,71,0,0,0,0.053746529
177946,35,0,0,0,0.009776108
441067,21,0,0,0,0.003686987
471460,22,0,0,0,0.007240214
1040984,32,0,0,0,0.172704616
251901,42,0,1,1,0.974858291
486853,77,0,1,1,0.594330681
624394,32,0,0,0,0.01108676
755978,49,0,0,0,0.007613784
1105124,59,0,0,1,0.55992241
439123,65,0,0,0,0.028441509
763489,22,0,0,0,0.004763184
1027080,62,0,1,1,0.713142232
698632,63,0,1,1,0.961869835
889776,64,0,0,1,0.642167292
422385,25,0,0,0,0.005953827
445358,38,0,0,0,0.332577256
1045216,22,0,0,0,0.006309241
1019605,50,0,0,0,0.01110344
314030,20,0,0,0,0.006530827
658863,59,0,0,0,0.011537021
417140,43,0,0,0,0.070814336
739014,21,0,0,0,0.007486082
228129,33,0,0,0,0.013564231
829446,58,0,0,0,0.096739266
1071753,64,1,1,1,0.921954848
501155,30,0,0,0,0.005797527
78941,34,0,0,0,0.014718891
1022903,41,0,0,0,0.108382998
306263,81,0,0,1,0.554110958
167749,69,0,1,1,0.468919139
1027233,71,0,1,1,0.68242151
111163,35,0,0,0,0.014885745
552519,21,0,0,0,0.006625975
435003,76,1,1,1,0.994183906
960247,81,0,1,1,0.963131262
833463,57,0,0,0,0.015269897
449287,26,0,0,0,0.011576595
872473,90,0,1,0,0.041155931
719791,40,0,0,0,0.010764715
951666,60,0,0,0,0.117655129
721283,73,0,0,0,0.271633649
728185,31,0,0,0,0.137039831
996271,91,0,0,1,0.594350765
860411,21,0,0,0,0.005609598
176861,67,0,0,1,0.654078471
851782,85,0,0,0,0.097961813
788853,80,0,0,0,0.020521936
348324,33,0,0,0,0.005970075
443789,85,1,1,1,0.995538575
1029262,43,0,0,0,0.011750758
708786,61,0,0,0,0.059843021
1068473,19,0,0,0,0.00755741
905061,44,0,1,1,0.594606413
663130,68,0,0,1,0.71443157
70271,66,0,0,0,0.008782885
501355,39,0,0,0,0.006272015
924004,61,0,0,0,0.02495886
535368,60,0,0,0,0.044177803
725801,57,0,1,1,0.529584099
635116,46,0,0,1,0.49727802
217235,32,0,0,0,0.005557297
559235,36,0,0,0,0.02461866
226513,93,0,0,0,0.136803902
782348,41,1,1,1,0.719431856
385649,77,0,1,1,0.965778707
121148,70,0,0,0,0.165219269
421286,47,0,0,0,0.008162117
167586,74,0,0,0,0.059151581
285344,37,0,0,0,0.008396213
264657,52,0,0,0,0.009796107
132902,61,0,1,1,0.510154198
473807,49,0,0,0,0.009329585
126511,44,0,0,0,0.009341473
482245,61,0,0,0,0.008644775
1091064,36,0,0,0,0.021926691
225972,59,0,0,0,0.027229659
842941,56,0,0,0,0.026989482
730519,32,0,0,0,0.008537205
438664,64,0,1,1,0.892520242
1071150,21,0,0,0,0.007416275
990650,80,1,1,1,0.927668228
455634,78,0,1,1,0.971847279
767242,29,0,0,0,0.007021064
590204,69,0,0,0,0.042587983
621471,27,0,0,0,0.012785722
1030340,75,1,1,1,0.996826715
599922,38,0,0,0,0.008009493
564716,54,1,1,1,0.97918832
126052,38,0,1,0,0.01414954
452110,23,0,0,0,0.006447181
807107,32,0,0,1,0.531399244
69353,73,0,0,0,0.02687769
1089955,31,0,0,0,0.007831432
132635,63,0,0,0,0.008846184
304878,63,1,1,1,0.995558065
44233,32,0,0,0,0.022107758
733310,70,0,1,1,0.970461053
937676,24,0,0,0,0.003349966
97630,45,0,1,0,0.396898906
482544,87,0,0,0,0.102180833
104846,36,0,0,0,0.006975514
868310,68,0,0,0,0.026069836
432777,73,0,0,0,0.012336081
532329,69,0,0,0,0.020409085
107376,19,0,0,0,0.008413994
131606,45,0,0,1,0.539265315
928389,83,0,1,1,0.642506674
1099088,56,0,0,0,0.013655145
51798,67,0,1,1,0.627615727
874193,57,0,0,0,0.016537336
960653,73,1,1,1,0.982953787
491475,69,0,0,0,0.058301118
866026,34,0,0,0,0.090502094
488473,49,0,1,1,0.961304684
53680,46,0,1,1,0.948664968
755781,56,1,1,1,0.996320631
346158,70,0,1,1,0.502492512
345129,69,1,1,1,0.901089756
268300,59,0,0,0,0.021031641
322464,62,0,0,1,0.451192232
91592,42,0,0,0,0.098276347
873074,58,0,0,0,0.084620321
493105,65,0,0,0,0.017841755
232695,49,0,0,0,0.014331045
31822,39,0,1,0,0.346573898
1082967,65,0,0,1,0.667165464
744780,23,0,0,0,0.006740593
732420,68,1,1,1,0.989566794
845456,62,0,0,0,0.015610708
21089,46,0,0,0,0.007984325
714427,77,0,1,1,0.967488724
121610,65,0,0,0,0.230861863
549116,74,0,0,1,0.521135636
573988,46,0,0,0,0.023192711
162887,58,0,0,0,0.011863134
998948,32,0,0,0,0.008633164
967881,79,1,1,1,0.995140149
394207,62,0,1,0,0.012196671
505383,54,0,0,0,0.082140542
500133,51,0,1,1,0.885360424
402266,73,0,0,0,0.007824772
767490,44,0,0,0,0.143722286
1061268,72,0,0,0,0.020783205
469957,77,0,1,1,0.955586284
566128,32,0,0,0,0.005624649
66340,37,0,0,0,0.010170647
573379,34,1,1,1,0.933014464
468621,46,1,1,1,0.898685013
1080357,52,0,1,1,0.658739685
102610,58,0,0,0,0.026656497
1022838,19,0,0,0,0.005188718
816872,81,1,1,1,0.993868662
1045583,38,0,0,0,0.011770608
669129,89,0,0,1,0.416525171
389009,51,0,0,0,0.006540493
152796,25,0,0,0,0.004357715
466095,48,0,0,0,0.008692343
879583,58,0,1,1,0.635491051
362904,55,0,0,0,0.020765857
230669,79,1,1,1,0.992561181
968011,78,0,0,0,0.012583874
300302,65,0,0,0,0.011547245
176004,53,0,0,0,0.031556323
353508,53,0,0,0,0.020744704
680321,27,0,0,0,0.015795693
959653,63,0,0,0,0.019983099
589945,84,0,1,1,0.645857617
387449,76,0,1,0,0.31191565
987483,25,0,0,0,0.004946256
66151,56,0,0,0,0.006330892
155549,37,0,0,0,0.094434704
1035208,55,1,1,1,0.994474136
1014230,28,0,0,0,0.027608397
586037,66,0,1,1,0.970332758
402286,46,0,0,0,0.006586631
348535,69,0,1,1,0.962199857
245116,54,0,0,1,0.563216498
517602,42,0,0,0,0.008401797
475594,64,1,1,1,0.861950838
324147,56,0,1,1,0.902598419
960992,25,0,0,0,0.00738441
246295,68,0,1,1,0.592656899
326221,38,0,0,0,0.048820295
873458,57,0,1,1,0.955917362
661653,36,0,1,0,0.009934417
1054640,79,0,1,0,0.025076591
241127,31,0,0,0,0.007381671
663962,46,0,0,0,0.17765641
803055,49,0,1,1,0.974978613
975661,51,0,0,0,0.015339511
899912,75,0,0,0,0.2391613
685268,59,0,1,1,0.615411481
1047929,64,0,1,1,0.961947326
62107,34,0,0,0,0.019750626
927084,69,0,1,1,0.977713741
338591,30,0,0,0,0.078573435
607220,75,0,0,0,0.022511862
1007432,40,0,1,1,0.719517015
833834,64,0,0,0,0.049504412
1065444,39,0,0,0,0.03069235
524922,40,0,0,0,0.008066235
737606,63,0,0,0,0.269570454
85703,69,0,1,1,0.601199967
988428,23,0,0,0,0.008111737
215283,23,0,0,0,0.005237059
982497,33,0,0,0,0.007831461
28380,59,0,0,0,0.075548416
90648,40,0,0,0,0.018547272
836111,65,0,0,0,0.014313047
466438,27,0,0,0,0.007505419
435262,58,0,1,1,0.432397256
111440,46,0,0,0,0.010271482
637111,32,0,0,0,0.006374199
341607,53,1,1,1,0.992794796
927421,50,0,0,0,0.047112352
605854,36,0,0,0,0.010010494
796973,69,0,0,0,0.01644697
387795,62,0,0,0,0.18441743
158405,98,0,0,0,0.0179675
837028,28,0,0,0,0.008388105
301150,45,0,0,0,0.011419805
190312,49,0,0,1,0.457151225
710426,47,0,1,1,0.969896626
242298,72,1,1,1,0.994148313
560810,34,0,0,0,0.014288832
25594,38,0,0,0,0.152165685
76737,59,0,0,0,0.034637867
117679,72,0,1,1,0.949293488
610883,55,0,1,1,0.420559908
430304,59,0,1,1,0.532425165
538467,33,0,0,0,0.012471516
523498,44,0,0,0,0.009048771
238105,74,0,1,1,0.49457047
625751,35,0,0,0,0.06254824
356250,54,0,0,0,0.093883864
255064,79,1,1,1,0.889817808
4200,45,1,1,1,0.853790338
588208,46,0,1,1,0.524685675
9911,71,1,1,1,0.99466912
375285,28,0,0,0,0.011762388
258902,66,1,1,1,0.992207652
491796,76,1,1,1,0.996281895
218799,58,0,0,0,0.011870013
43583,25,0,0,0,0.006844388
575660,38,0,0,0,0.149416262
317411,69,0,0,0,0.273149368
1010269,49,0,0,0,0.145604428
692800,38,0,0,0,0.013174079
511460,47,0,0,0,0.173312794
622956,40,0,0,0,0.008403596
104400,29,0,0,0,0.013604623
316049,62,0,0,0,0.022440324
345102,28,0,0,0,0.054894602
440370,55,0,1,0,0.332091901
271456,37,0,0,0,0.277049782
140397,71,1,1,1,0.995322617
318110,26,0,0,0,0.014379058
530983,81,0,0,0,0.039603731
831751,80,0,0,1,0.635814544
831463,72,0,0,1,0.569527517
144305,69,0,0,0,0.019014062
506069,36,0,0,0,0.011950323
513330,81,0,1,1,0.96072736
1065839,54,0,1,0,0.037524409
779782,75,0,0,0,0.108135708
410787,45,0,0,0,0.011965653
480112,23,0,0,0,0.006588962
144784,46,0,1,0,0.170499183
526583,58,0,0,0,0.012757201
149470,65,0,0,0,0.014997407
611965,60,0,1,0,0.191692912
923155,41,0,0,0,0.395806056
851065,51,0,1,0,0.223109245
680496,42,0,0,0,0.00744987
1051877,69,0,1,1,0.700254577
434926,73,0,0,1,0.9582634
537866,44,0,0,0,0.013024199
315454,58,0,1,0,0.282374183
948852,49,0,0,0,0.025472718
1020177,43,0,0,0,0.045638004
470568,49,1,1,1,0.905474193
977451,60,0,0,0,0.00867048
691621,53,0,1,1,0.452237838
1047020,32,0,0,0,0.005921559
1018566,44,0,1,0,0.383707489
416655,28,0,0,0,0.007708333
496836,56,1,1,1,0.987731101
100504,53,0,0,0,0.015313824
639304,34,0,0,0,0.010999842
175037,63,1,1,1,0.985298538
712300,62,0,0,0,0.016785691
810563,64,0,1,1,0.630362945
985801,24,0,0,0,0.012091405
534001,42,0,0,0,0.166482431
212667,51,0,0,0,0.014044007
326011,57,0,0,0,0.019927363
401767,65,0,0,0,0.012927175
764454,27,0,0,0,0.01014826
840436,65,0,0,0,0.101550349
351947,54,0,0,1,0.626411361
381298,54,0,0,0,0.008455873
458287,79,0,0,0,0.026734454
1091743,29,0,0,0,0.016478734
1033839,50,0,0,0,0.138018883
887592,67,0,1,1,0.536088241
186377,29,0,0,0,0.161919982
595547,53,0,0,0,0.014638598
485773,42,0,1,1,0.949106675
115575,56,0,0,0,0.108193409
397977,66,0,1,0,0.041582257
617597,48,0,0,1,0.400099974
469803,73,0,1,1,0.445076045
751800,30,0,0,0,0.354603374
1010523,89,0,0,0,0.032743135
423958,57,0,0,0,0.242245531
854321,72,0,1,1,0.936869005
344942,23,0,0,0,0.010328424
384940,51,0,0,0,0.010675589
49875,23,0,0,0,0.009132214
519528,64,0,0,0,0.020179998
1039555,24,0,0,0,0.006688475
722315,42,0,0,0,0.01954764
304448,61,1,1,1,0.995382488
726338,76,1,1,1,0.987099161
429794,62,0,0,0,0.141767797
152394,22,0,0,0,0.003805121
574789,27,0,0,0,0.010629834
140331,44,0,1,1,0.949391944
474955,57,0,0,0,0.017527683
770435,43,0,0,0,0.234064153
938213,36,0,0,0,0.034918753
34900,62,0,1,1,0.972906509
113575,55,0,0,0,0.033685664
224730,24,0,0,0,0.005276885
207659,41,0,0,0,0.008934611
981596,41,0,1,0,0.267677526
445776,23,0,0,0,0.006180773
347617,69,0,0,0,0.010844771
394429,36,0,0,0,0.008351049
667182,31,0,0,0,0.005711511
713883,71,0,1,1,0.625907937
1056102,74,0,0,0,0.014077899
828518,80,1,1,1,0.994598397
70188,60,0,0,0,0.011090448
293506,51,0,0,0,0.379190188
220198,29,0,0,0,0.186143805
311558,67,0,1,1,0.9579395
1088620,25,0,0,0,0.012336656
555604,86,0,0,1,0.541000607
877206,77,0,0,0,0.083909589
973825,32,0,0,0,0.198777266
992884,75,0,1,1,0.609997022
266514,69,0,0,0,0.039486441
947923,35,0,0,0,0.16548333
558233,44,0,0,1,0.483438446
894036,51,0,0,1,0.573302184
383841,71,0,0,0,0.026363792
931005,53,0,0,0,0.010941095
245921,43,0,0,0,0.014486153
140266,55,0,0,0,0.024260888
469411,50,0,1,1,0.643340692
416865,46,0,0,0,0.007726242
999710,29,0,0,0,0.00842613
773181,92,0,1,1,0.628129792
406673,27,0,0,0,0.006438558
853395,60,0,0,1,0.964727362
342249,23,0,0,0,0.006467934
184724,55,0,0,1,0.95698489
947457,29,0,0,0,0.19419721
516047,53,0,1,1,0.578283311
339793,19,0,0,0,0.004758795
381513,33,0,0,0,0.013007119
642864,41,0,0,0,0.008908424
993845,24,0,0,0,0.007196497
1057346,28,0,0,0,0.009218272
570390,42,0,0,0,0.008198038
127248,63,0,0,0,0.286547095
518354,38,0,0,0,0.299098571
651286,34,0,0,0,0.011919566
559595,44,0,1,1,0.423374529
506796,56,0,1,0,0.167881142
841459,60,0,0,0,0.185370048
275309,64,0,0,0,0.01707004
475186,62,1,1,1,0.992710274
537965,54,0,0,0,0.011187412
1050726,60,0,0,0,0.041574651
731535,63,0,0,0,0.032880299
14611,72,0,1,1,0.90600474
34719,53,1,1,1,0.988384769
1021263,62,1,0,0,0.127861059
333118,72,1,1,1,0.992943702
758781,30,0,0,0,0.055180179
1092406,70,0,0,1,0.551044742
389912,46,0,0,0,0.13418144
137017,43,0,0,0,0.015208671
295840,63,0,0,0,0.015547359
945569,39,0,0,0,0.008428723
12191,59,1,1,1,0.99254671
494130,33,0,0,0,0.007770148
280817,79,0,0,0,0.014615224
715520,35,0,0,0,0.006616705
788381,59,0,1,1,0.530617027
197288,83,0,0,0,0.025520225
374741,63,0,0,0,0.016044848
901073,26,0,0,0,0.009986175
596617,78,1,1,1,0.864007524
740961,53,0,1,0,0.26867281
256675,62,0,0,0,0.050893378
499076,23,0,0,0,0.007030575
373622,25,0,0,0,0.004561474
971407,69,0,1,1,0.684815195
472484,50,0,0,1,0.414486527
137881,53,0,0,0,0.02663101
751,57,0,1,1,0.509267962
629831,55,0,0,1,0.657607895
602330,83,1,1,1,0.994761216
56340,32,0,0,0,0.005822121
367199,66,0,0,0,0.008798189
453799,21,0,0,0,0.005671319
168920,32,0,0,0,0.05257489
745927,41,0,0,0,0.085147643
252412,47,0,1,1,0.972666849
568381,74,0,0,0,0.01044708
660619,31,0,0,0,0.105998864
427706,31,0,0,0,0.009445551
302175,74,0,0,0,0.39923912
757467,58,0,0,0,0.035981364
1076338,65,0,1,1,0.748669888
883371,21,0,0,0,0.008988004
206767,42,0,1,1,0.406082333
831977,45,0,0,1,0.687744506
681312,68,0,1,1,0.566166989
299164,49,0,0,0,0.023497926
789113,72,0,0,0,0.089719046
1086673,46,0,1,0,0.226972504
875781,51,1,1,1,0.826101747
240936,22,0,0,0,0.006103772
870454,68,0,0,0,0.011715051
366680,24,0,0,0,0.004795219
12401,21,0,0,0,0.007980612
409334,45,0,0,0,0.005737736
405121,24,0,0,0,0.004065136
1078722,83,1,1,NA,NA
232662,68,0,0,1,0.525534825
523681,64,0,0,0,0.023962349
752808,51,0,0,1,0.522064194
129875,71,0,0,0,0.014822931
70595,63,0,0,1,0.526665229
1066206,62,0,1,1,0.976069887
656326,56,1,1,1,0.993168378
1048019,54,0,0,0,0.021296967
598898,61,0,0,1,0.592674496
718068,31,0,0,0,0.171066124
350281,21,0,0,0,0.006289743
892956,71,1,1,1,0.897762741
203627,63,0,0,0,0.031388102
35053,80,0,0,0,0.028659503
879198,66,0,0,1,0.646326665
671213,52,0,0,0,0.013122095
615357,27,0,0,0,0.011956758
716609,61,0,0,0,0.297620933
141579,86,0,0,0,0.015915251
473468,30,0,0,0,0.279414848
5690,56,0,1,1,0.707488288
930183,67,0,0,0,0.019530186
922757,78,0,0,1,0.44460276
663357,28,0,0,0,0.007728996
327555,77,0,0,1,0.661592296
636196,19,0,0,0,0.005281172
1021480,79,0,1,1,0.547896125
889392,66,0,0,1,0.585338945
108150,31,0,0,0,0.010787906
593302,38,0,0,0,0.018718407
529114,23,0,0,0,0.005293732
630380,44,0,0,0,0.182751686
721752,59,0,0,0,0.121203559
632448,70,0,1,1,0.633525891
208792,53,0,1,0,0.012371899
388075,71,0,0,0,0.016350551
136409,58,0,1,0,0.19619885
170378,29,0,0,0,0.112511338
20733,39,0,0,0,0.008561245
1003868,21,0,0,0,0.011897649
642304,39,0,0,0,0.024659143
914046,56,0,0,0,0.336757288
138802,47,0,0,0,0.158800924
192274,23,0,0,0,0.006349223
1093515,47,0,0,0,0.013321371
401721,72,0,0,0,0.011412754
182052,47,0,0,0,0.028262265
870328,74,0,1,1,0.56140652
1041556,54,0,1,1,0.945242842
179432,59,0,1,1,0.615586459
66184,26,0,0,0,0.009153128
1053898,47,0,0,0,0.059629152
951837,68,0,1,1,0.981817484
40649,29,0,0,0,0.136619604
919597,21,0,0,0,0.007067712
320654,30,0,0,0,0.031621704
707410,66,0,1,0,0.013119332
493362,83,0,0,0,0.019269701
1032789,40,0,1,1,0.432212826
1058651,55,1,1,1,0.994203704
392,60,1,1,1,0.924935327
401474,57,0,0,0,0.024462834
365306,59,0,0,0,0.009073409
1035615,20,0,0,0,0.005017366
790770,49,0,1,0,0.261505049
886657,40,0,1,0,0.018334454
968689,24,0,0,0,0.002811823
525532,72,0,0,0,0.022531041
689142,27,0,0,0,0.005282778
993283,21,0,0,0,0.00612013
735607,79,0,1,1,0.966111372
903025,37,0,0,0,0.395102317
894773,66,0,0,0,0.110285842
593359,47,0,0,0,0.01886911
885745,36,0,1,0,0.088686584
849034,20,0,0,0,0.006870931
1105305,70,0,1,1,0.63283753
232501,32,0,0,0,0.010248485
949227,48,0,0,0,0.013765407
163595,40,0,0,0,0.014187201
82111,54,0,0,0,0.186110308
682415,32,0,1,0,0.020794225
638293,41,0,0,0,0.005692954
529962,45,0,0,0,0.00940028
477515,79,1,1,1,0.994315332
290487,59,0,0,0,0.302132141
841240,62,0,0,0,0.036719727
364850,47,0,0,0,0.206219601
205547,34,0,0,0,0.006741028
501151,49,0,0,0,0.005388415
408341,27,0,0,0,0.005196215
117642,59,0,0,0,0.022815294
1096396,54,0,0,1,0.487320547
645284,42,0,0,0,0.068992163
922333,33,0,1,1,0.503838967
721199,45,0,0,0,0.015626705
726308,59,0,0,0,0.012662295
447447,25,0,0,0,0.008919714
551473,57,0,1,1,0.964780385
529174,20,0,0,0,0.004840775
1079669,28,0,0,0,0.018605278
950799,29,0,0,0,0.005516513
711021,56,0,0,1,0.605635249
1022066,19,0,0,0,0.004901946
1024135,59,0,1,1,0.771932557
433834,21,0,0,0,0.006085847
88316,79,1,1,1,0.883253965
373153,61,0,0,0,0.008891585
613803,46,0,1,0,0.166034467
779459,21,0,0,0,0.006449057
551686,40,0,0,0,0.335992403
540301,82,0,0,1,0.647654502
169057,55,0,0,0,0.011037047
653810,27,0,0,0,0.012560239
963311,26,0,0,0,0.011529743
624287,50,0,0,0,0.146277715
376176,64,0,0,0,0.006694428
905287,87,1,1,1,0.99498785
322174,82,0,1,1,0.654031207
478641,36,0,0,0,0.006827337
925245,30,0,0,0,0.012577898
582633,27,0,0,0,0.008488528
535652,62,0,1,0,0.343427657
764268,60,0,0,0,0.38182006
834366,69,0,0,0,0.121774117
698478,47,0,0,0,0.009835331
672042,62,1,1,1,0.994104373
841186,70,0,0,0,0.121637001
346149,73,0,1,0,0.218082727
187012,46,1,1,1,0.987351943
713177,75,0,1,1,0.451942812
769882,29,0,0,0,0.008118716
27664,61,0,0,1,0.594299052
19810,25,0,0,0,0.011019286
314854,31,0,0,0,0.158741532
194868,47,0,1,1,0.957834685
269053,42,0,0,0,0.008405509
929594,19,0,0,0,0.005878445
35464,71,0,0,0,0.011344045
764650,74,0,0,0,0.307380182
875567,24,0,0,0,0.00509581
406988,43,0,0,0,0.010117116
420624,46,0,0,0,0.006241235
301798,31,0,0,0,0.006301948
880440,50,0,0,0,0.01457241
344362,70,1,1,1,0.994002644
944030,23,0,0,0,0.007709691
214127,21,0,0,0,0.006022224
836500,73,0,0,0,0.015547199
63620,65,0,0,0,0.011349554
1062513,41,0,1,1,0.928051149
755175,41,0,0,0,0.02213908
254869,75,0,1,1,0.962038518
783606,45,0,0,0,0.074748164
702430,94,0,0,0,0.023736944
224319,49,0,0,0,0.017458472
812187,57,0,1,1,0.962877555
941774,27,0,0,0,0.008077127
1089091,71,0,1,1,0.977837743
232659,22,0,0,0,0.004125352
983533,32,0,0,0,0.116112171
1022014,22,0,0,0,0.005519398
107910,63,0,0,0,0.288015793
591527,67,0,0,1,0.577324786
992826,36,0,0,0,0.01012365
481853,58,0,0,0,0.359393779
877024,52,0,0,0,0.014786557
495753,81,1,1,1,0.995341773
768273,48,0,0,0,0.012588064
728757,71,0,0,0,0.022549988
506180,62,0,0,0,0.012405697
617460,61,0,0,0,0.162906243
58480,58,0,1,1,0.677135013
674349,56,0,0,0,0.009147892
464393,23,0,0,0,0.006218271
164845,74,0,0,0,0.132391918
99050,29,0,0,0,0.010696747
721559,38,0,0,0,0.013300426
732617,67,0,1,1,0.599192726
464986,58,0,0,0,0.015709871
1077849,25,0,0,0,0.033952157
488345,53,0,0,0,0.034749843
837580,52,0,0,0,0.166517622
766733,57,0,0,0,0.018841507
742774,41,0,0,0,0.00902545
724000,44,0,0,0,0.010056599
487708,30,0,0,0,0.007302943
703717,75,0,0,1,0.583740201
206969,62,0,0,0,0.096438963
394408,80,1,1,1,0.99236701
260914,79,1,0,1,0.896613116
982348,60,0,1,1,0.961983548
125776,73,0,0,0,0.015761886
128298,59,0,1,1,0.436103161
1033623,26,0,0,0,0.008526933
600116,65,0,0,0,0.025819039
95905,27,0,0,0,0.00601927
494996,42,0,0,0,0.008022081
379514,81,0,0,1,0.585582139
919722,33,0,0,0,0.010091156
191593,64,0,0,0,0.042188819
843778,68,0,0,0,0.01778949
972365,68,0,1,1,0.5216267
467888,63,0,1,0,0.087418164
611543,60,0,1,1,0.567914597
732984,47,0,0,0,0.155222685
335640,83,1,1,1,0.99507058
147617,46,0,0,0,0.010441673
64999,28,0,0,0,0.022560412
227784,32,0,0,0,0.004252299
253108,91,0,0,0,0.036565624
520722,47,0,0,0,0.010154589
1049594,57,0,1,1,0.612743188
269308,80,0,0,0,0.198383338
457508,51,0,0,0,0.009316053
347051,65,1,1,1,0.90109292
887182,24,0,0,0,0.00618136
1088743,35,0,0,1,0.500321222
156166,47,0,0,0,0.010240127
905789,94,0,0,0,0.039865079
639219,28,0,0,0,0.006687158
722862,33,0,0,0,0.163442499
912245,65,0,0,0,0.033764965
1104991,69,1,1,1,0.994057493
664229,71,0,0,1,0.443096775
265156,26,0,0,0,0.010714839
428137,32,0,0,0,0.004895486
762985,29,0,0,0,0.015547155
739557,32,0,0,0,0.143301629
135043,86,0,1,1,0.957257721
545595,71,0,1,1,0.478763064
754579,64,0,1,1,0.617430728
556878,62,0,0,0,0.023566917
77646,60,0,0,0,0.009242124
123525,63,0,1,1,0.517735706
820066,31,0,0,0,0.013614013
884760,73,0,1,1,0.599183829
216432,46,0,1,1,0.439061256
721494,54,0,0,0,0.016883609
776653,66,1,1,1,0.884308145
452365,64,0,0,0,0.179902195
404739,43,0,0,0,0.012630276
250074,42,0,1,0,0.38316305
263404,38,0,0,0,0.015854777
817222,66,1,1,1,0.991345841
922054,45,0,0,0,0.011142768
894004,66,0,0,0,0.015327198
353460,42,0,0,1,0.495783957
188775,48,0,1,1,0.980354295
434846,58,0,1,1,0.863963631
1082113,35,0,1,1,0.90749448
808518,25,0,0,0,0.011803051
704373,60,0,0,1,0.551934053
178165,83,0,0,1,0.646740655
1088280,46,0,1,1,0.407407901
605819,69,0,0,0,0.008570578
933702,84,1,1,1,0.867571971
168674,29,0,0,0,0.006232212
774772,62,1,1,1,0.992787383
565150,67,0,0,1,0.477161777
926241,64,1,1,1,0.992436591
1043174,72,0,1,0,0.1660743
222075,26,0,0,0,0.003648627
1105752,71,1,1,1,0.995014325
100767,24,0,0,0,0.014711441
779383,54,0,0,1,0.544493006
562917,73,0,1,1,0.427029882
137003,68,0,0,0,0.03378042
805547,58,0,1,1,0.63029767
147006,29,0,0,0,0.004355758
313429,75,0,0,0,0.024776098
739410,44,0,0,0,0.019493253
944971,63,0,1,1,0.717013872
933977,40,0,0,0,0.011187082
895903,35,0,0,0,0.007525819
16071,22,0,0,0,0.006475204
248039,70,0,0,0,0.196549571
28299,45,0,0,0,0.008005241
459852,31,0,0,0,0.264502385
877266,56,0,0,0,0.262978144
63989,45,0,0,0,0.245080606
329398,47,0,0,0,0.207642055
498369,53,0,1,1,0.623390649
1071680,64,0,0,0,0.302590912
492996,63,0,1,1,0.913307157
875520,57,0,0,0,0.3985088
1079179,37,0,0,0,0.01733562
952065,68,0,1,0,0.392976491
811385,29,0,0,0,0.235090552
59662,49,0,0,0,0.030053805
54968,62,0,0,0,0.013769359
1074776,37,0,0,0,0.017680452
32235,60,0,0,0,0.287592299
377903,75,1,1,1,0.990973
929973,63,0,0,0,0.105491543
816786,46,0,0,0,0.010033944
199705,54,0,0,0,0.01652654
582211,87,0,1,1,0.969890625
453046,81,0,0,1,0.504339749
741007,59,1,1,1,0.879551043
580208,39,0,0,0,0.066545455
948293,46,0,0,0,0.012014258
853932,36,0,0,0,0.013054427
261846,24,0,0,0,0.005365867
715025,54,0,0,0,0.010323288
777905,32,0,0,0,0.021146275
262090,38,0,0,0,0.093209968
848342,65,1,1,1,0.995856267
436754,52,0,0,0,0.009970316
724690,56,0,1,1,0.950694694
436064,61,0,0,0,0.011962114
428828,47,0,0,0,0.008782301
1012019,30,0,0,0,0.133342777
797212,65,0,1,0,0.397565866
282579,54,1,1,1,0.981807928
819078,57,0,0,0,0.012054828
764979,82,0,0,0,0.010362999
469777,41,0,0,1,0.421734672
1074190,59,1,1,1,0.997049893
352929,23,0,0,0,0.004634131
501868,45,0,0,0,0.007459203
915229,54,0,0,0,0.011538392
